sigma,gauss_threshold,overlap_threshold,center_distance,number_samples,recall,precision,f1_score
9.46946946946947,0.2702702702702703,80.68068068068068,24.324324324324323,81,0.0,0.0,0.0
6.036036036036036,0.6776776776776777,82.38238238238239,28.70870870870871,26,1.0,1.0,1.0
4.354354354354355,0.11711711711711711,55.75575575575576,6.906906906906907,83,0.0,0.0,0.0
1.5215215215215214,0.9309309309309309,27.227227227227228,25.405405405405403,19,1.0,1.0,1.0
0.7307307307307307,0.06106106106106106,16.916916916916918,24.354354354354353,40,1.0,1.0,1.0
6.096096096096096,0.7667667667667668,84.48448448448448,17.47747747747748,37,0.0,0.0,0.0
4.494494494494495,0.12712712712712712,47.94794794794795,21.17117117117117,39,1.0,1.0,1.0
7.167167167167167,0.4124124124124124,96.5965965965966,8.348348348348349,65,0.0,0.0,0.0
5.525525525525525,0.5055055055055055,44.84484484484485,2.4624624624624625,77,0.0,0.0,0.0
0.40040040040040037,0.9109109109109109,44.24424424424425,22.58258258258258,42,1.0,1.0,1.0
6.186186186186186,0.25625625625625625,2.6026026026026026,2.7927927927927927,30,0.0,0.0,0.0
9.84984984984985,0.6906906906906907,85.6856856856857,26.456456456456458,74,1.0,1.0,1.0
6.016016016016016,0.973973973973974,2.1021021021021022,23.513513513513512,87,1.0,1.0,1.0
8.418418418418419,0.2752752752752753,59.05905905905906,1.2312312312312312,98,0.0,0.0,0.0
7.747747747747748,0.17917917917917917,48.14814814814815,15.945945945945946,84,1.0,1.0,1.0
4.524524524524525,0.938938938938939,28.42842842842843,5.555555555555555,75,0.0,0.0,0.0
4.464464464464465,0.6506506506506506,83.38338338338339,15.105105105105105,12,0.0,0.0,0.0
4.814814814814815,0.3563563563563564,41.84184184184184,10.24024024024024,42,0.0,0.0,0.0
6.866866866866867,0.10710710710710711,87.8878878878879,4.924924924924925,43,0.0,0.0,0.0
4.2142142142142145,0.7107107107107107,50.750750750750754,8.85885885885886,85,0.0,0.0,0.0
9.67967967967968,0.41041041041041043,83.38338338338339,23.363363363363362,71,1.0,1.0,1.0
0.37037037037037035,0.46546546546546547,9.00900900900901,9.66966966966967,33,1.0,1.0,1.0
3.3133133133133135,0.11811811811811812,99.3993993993994,23.753753753753752,52,1.0,1.0,1.0
8.85885885885886,0.5265265265265265,84.48448448448448,0.03003003003003003,85,0.0,0.0,0.0
8.90890890890891,0.5555555555555556,47.34734734734735,12.702702702702702,7,0.0,0.0,0.0
1.921921921921922,0.5305305305305306,37.03703703703704,19.12912912912913,97,1.0,1.0,1.0
5.105105105105105,0.6406406406406406,45.24524524524525,23.363363363363362,7,0.0,0.0,0.0
2.0820820820820822,0.2732732732732733,56.25625625625626,4.024024024024024,37,0.0,0.0,0.0
4.484484484484485,0.9019019019019019,71.57157157157158,14.894894894894895,16,1.0,1.0,1.0
0.2902902902902903,0.996996996996997,64.56456456456456,18.70870870870871,31,1.0,1.0,1.0
7.267267267267267,0.16216216216216217,31.831831831831835,16.936936936936938,2,0.0,0.0,0.0
